Index,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf
5330,0,0,1,1,16,1,0,1,0,1,0,1,1,0,100.7,1522.7,0,1,0,1,0,0,1,0,0,0,-0.09815789202950913,-0.09745471310308504,-0.001009736475192119
5331,1,0,0,1,52,1,1,0,0,0,0,0,0,0,25.6,1334.5,0,0,1,0,0,1,0,1,0,0,0.3082345878569911,-0.12978087905091726,-0.2933206508445973
5332,1,0,1,1,13,1,0,0,0,0,0,0,0,1,19.85,252.0,0,0,1,1,0,0,0,0,0,1,0.4208321518169375,0.11898347900568353,-0.04087966329716096
5333,0,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,700.45,0,0,1,0,1,0,0,0,0,1,0.48671918760725,0.04950571434343927,-0.08060090772620769
5334,0,0,0,0,59,1,0,0,0,1,0,1,1,0,95.8,5655.45,0,1,0,0,0,1,0,0,1,0,-0.14400172850497614,-0.14637650146171344,-0.08032395742783865
5335,1,0,1,0,72,1,0,0,0,1,0,1,1,1,94.65,6747.35,0,1,0,1,0,0,0,0,1,0,-0.2436449150705075,-0.08584856772001144,-0.13199845120018536
5336,0,0,1,0,49,1,1,1,1,1,1,0,1,0,106.65,5174.35,0,1,0,0,0,1,0,1,0,0,-0.12021642310544634,-0.3420395049430659,0.020882046665290598
5337,0,0,0,0,2,1,0,0,0,0,0,0,0,1,45.85,105.6,1,0,0,1,0,0,0,0,0,1,0.21860444812368915,0.2707762766106186,0.3879550458335607
5338,1,1,0,0,21,1,1,0,1,1,0,1,1,1,104.35,2271.85,0,1,0,1,0,0,0,0,1,0,-0.321668923173627,0.044113324777577886,-0.19744427124322195
5339,1,1,0,0,54,0,0,0,1,1,0,1,1,1,55.45,2966.95,1,0,0,0,1,0,0,0,1,0,-0.06132917724290118,-0.14751107292041096,0.09452953136023116
5340,1,0,0,0,1,1,1,1,1,0,0,0,0,0,61.15,61.15,1,0,0,1,0,0,0,0,1,0,-0.027315221795789997,0.1127336086726102,0.22014975465019063
5341,1,0,0,0,6,1,0,1,1,0,0,0,0,1,78.95,494.95,0,1,0,1,0,0,0,0,1,0,-0.16449976988067366,0.2559157530869524,0.046258032584355284
5342,1,0,0,1,49,1,1,1,1,1,0,1,1,1,109.2,5290.45,0,1,0,0,1,0,0,1,0,0,-0.1357178963151218,-0.2683335935463541,-0.009438578140728448
5343,0,0,1,1,56,1,0,1,1,1,0,0,0,1,61.3,3346.8,1,0,0,0,0,1,0,1,0,0,0.00870574605684802,-0.26302708214746984,0.07722606895254255
5344,0,1,0,0,56,1,1,1,1,0,0,0,1,1,96.85,5219.65,0,1,0,1,0,0,0,0,1,0,-0.23473033449917968,-0.03297506813108264,-0.11579193992465589
5345,0,0,1,1,6,0,0,0,1,1,1,0,0,0,40.55,217.5,1,0,0,0,0,1,0,0,0,1,0.06300888030734135,-0.1481544324090667,0.12647629175184083
5346,1,0,0,0,32,1,0,0,0,0,0,0,0,0,19.8,607.7,0,0,1,0,1,0,0,0,0,1,0.49573450471849667,0.056443792740726,-0.07229364194609351
5347,1,0,1,1,50,1,1,1,1,1,0,1,1,1,108.25,5431.4,0,1,0,0,1,0,0,0,1,0,-0.18057716195760926,-0.2558373153049374,-0.06164674188699159
5348,1,0,1,1,58,1,1,0,0,1,1,1,1,1,105.05,6004.85,0,1,0,0,1,0,1,0,0,0,-0.130313589675565,-0.28215520468459804,-0.034220272722209295
5349,0,0,1,1,65,1,1,1,1,1,1,1,1,1,90.45,5957.9,1,0,0,0,0,1,0,0,0,1,-0.07419671966285443,-0.34329959334648386,0.09769574156228335
5350,0,0,0,0,64,1,1,1,1,1,1,1,1,1,86.4,5442.05,1,0,0,0,0,1,0,1,0,0,-0.11423342770392414,-0.3846333846726876,0.1200895478970402
5351,0,0,1,0,66,1,1,1,1,1,0,0,0,0,66.9,4370.25,1,0,0,0,0,1,1,0,0,0,-0.01608384182176851,-0.2949328602970702,0.06667428578906787
5352,1,0,1,0,38,1,1,1,0,1,1,1,1,1,110.7,4428.6,0,1,0,0,1,0,0,0,1,0,-0.20559375863015542,-0.22926506536714844,-0.05220736565139374
5353,0,0,1,0,20,1,0,0,0,0,0,0,0,1,20.0,416.45,0,0,1,0,1,0,0,0,0,1,0.40475874310097393,0.028654504020407933,-0.08625592272321735
5354,1,1,0,0,64,1,1,0,0,1,1,1,1,0,102.1,6688.1,0,1,0,0,1,0,0,0,1,0,-0.15134167193637796,-0.19109011578199403,-0.06181214356548853
5355,0,0,0,0,60,1,0,0,1,1,1,1,0,1,70.15,4224.7,1,0,0,0,1,0,0,1,0,0,-0.052360753312078165,-0.2420064843132277,0.13682098256885264
5356,0,0,1,1,50,1,1,1,1,1,1,0,1,1,80.05,4042.2,1,0,0,0,1,0,1,0,0,0,-0.06699442176106404,-0.29955451669721744,0.1062447923188914
5357,0,0,1,0,72,0,0,1,1,1,0,0,1,1,49.2,3580.95,1,0,0,0,0,1,0,0,1,0,-0.0383608657271432,-0.20856441749017574,0.11749792148431984
5358,1,0,1,0,60,1,0,0,0,0,0,0,0,1,20.5,1198.8,0,0,1,0,0,1,1,0,0,0,0.30685098875550226,-0.11352987770183043,-0.2777172189335153
5359,1,0,0,0,46,0,0,1,0,1,1,0,0,0,38.25,1755.35,1,0,0,0,0,1,0,0,0,1,0.06268131633557023,-0.16206346344054548,0.18545396354015506
5360,0,0,1,1,69,0,0,0,1,1,0,1,1,1,54.95,3772.5,1,0,0,0,0,1,0,1,0,0,-0.024381455110373047,-0.2379143368292784,0.08449490142060574
5361,1,1,0,0,31,1,1,0,0,1,1,1,0,1,96.6,2877.95,0,1,0,1,0,0,1,0,0,0,-0.17424435606285735,-0.05576469632868698,-0.05940950153747381
5362,1,0,1,1,19,1,0,0,0,0,0,0,0,0,19.9,357.7,0,0,1,0,1,0,0,0,0,1,0.44955742704318413,-0.023929187338166798,-0.1562086761440579
5363,0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.9,1397.3,0,0,1,0,0,1,0,1,0,0,0.3413579330263279,-0.16901390091267085,-0.35175719070906797
5364,1,0,1,0,12,1,0,1,1,1,0,0,0,1,84.6,959.9,0,1,0,1,0,0,0,0,1,0,-0.18030750810266338,0.10612289676877419,0.0033859664527902443
5365,1,0,0,0,44,1,1,0,1,1,1,1,1,1,85.25,3704.15,1,0,0,0,1,0,1,0,0,0,-0.10563882974714081,-0.2701092147101509,0.09796974440297897
5366,0,0,1,1,56,1,1,1,1,1,1,1,0,0,81.25,4620.4,1,0,0,0,0,1,0,1,0,0,-0.05292978402340984,-0.35394586083166746,0.1003247629040037
5367,0,0,1,0,72,1,1,1,1,1,1,1,1,1,115.5,8312.75,0,1,0,0,0,1,1,0,0,0,-0.15740904288939728,-0.40070815318108544,0.006010927785075342
5368,0,0,0,0,11,1,1,1,0,0,0,0,0,1,79.0,929.3,0,1,0,1,0,0,1,0,0,0,-0.09836052627700921,0.13165349337755167,0.011752723916909503
5369,0,1,1,0,15,1,0,0,1,0,0,1,1,1,94.65,1285.05,0,1,0,1,0,0,0,0,1,0,-0.27051544138955014,0.10725730507116997,-0.14876135743674393
5370,1,0,0,0,72,1,0,0,0,0,0,0,0,1,20.8,1521.2,0,0,1,0,0,1,0,0,0,1,0.39173734223637646,-0.035272046043392076,-0.19926902986954054
5371,1,0,1,0,56,1,1,0,1,1,0,0,0,0,59.5,3389.25,1,0,0,0,0,1,0,1,0,0,0.020174410953327553,-0.2458238491740826,0.029607056161539243
5372,1,1,0,0,64,1,0,0,0,0,0,0,0,1,20.05,1198.05,0,0,1,0,0,1,1,0,0,0,0.19755312414077697,-0.08910939367643961,-0.16614378006652403
5373,0,0,1,0,34,1,1,0,0,1,0,1,1,1,100.45,3414.65,0,1,0,1,0,0,0,0,1,0,-0.3448327477791014,0.04195892076603681,-0.21901903280189627
5374,1,0,0,0,35,1,0,0,0,0,0,0,0,0,20.6,754.0,0,0,1,0,1,0,1,0,0,0,0.34795568732425985,-0.022601138769231307,-0.12031130974872686
5375,1,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,467.15,0,0,1,0,1,0,0,1,0,0,0.35316201556700816,-0.006315945786896633,-0.10146811970975195
5376,1,0,0,0,9,0,0,1,1,1,0,0,0,0,39.55,373.0,1,0,0,0,1,0,0,0,0,1,0.06329466928760122,-0.11387316504002266,0.21148916379507648
5377,1,0,0,0,23,1,0,0,0,0,0,0,0,0,20.45,481.1,0,0,1,0,1,0,0,0,0,1,0.4991644214139792,0.06865921588947736,-0.05955947789085871
5378,1,0,1,0,68,1,1,0,0,0,0,0,0,0,25.25,1728.2,0,0,1,0,0,1,1,0,0,0,0.29103154262461994,-0.15704285226023273,-0.31782657247688645
5379,1,0,1,0,33,1,0,0,0,0,0,1,1,0,91.25,2964.05,0,1,0,1,0,0,0,0,1,0,-0.22305167781340934,0.13735344225988724,-0.12522369625143975
5380,1,0,0,0,31,1,0,1,1,1,1,1,0,1,72.45,2156.25,1,0,0,1,0,0,1,0,0,0,-0.06992974616288378,-0.14317944582544317,0.2159193312757618
5381,0,0,0,0,56,1,0,0,0,0,0,0,0,0,19.7,1051.9,0,0,1,0,0,1,1,0,0,0,0.36916727746811895,-0.07929916069520468,-0.2684489385721487
5382,1,0,1,1,66,1,0,1,1,1,1,1,0,1,75.1,5013.0,1,0,0,0,1,0,0,0,1,0,-0.07173640744012293,-0.2574476279236558,0.1070738834561371
5383,1,0,1,1,72,1,1,0,0,0,0,0,0,0,25.0,1738.9,0,0,1,0,0,1,1,0,0,0,0.2875883818929357,-0.1854868689670291,-0.34276113777369926
5384,1,1,0,0,34,1,0,0,0,0,0,0,0,0,69.15,2275.1,0,1,0,1,0,0,0,1,0,0,-0.027155863395185692,0.10858327988920097,-0.015023406682543015
5385,0,0,1,1,58,1,0,0,1,1,0,1,0,1,91.55,5511.65,0,1,0,1,0,0,0,0,1,0,-0.18657374171883825,-0.08535830295892809,-0.08622127203955127
5386,1,0,0,0,37,0,0,0,0,0,0,1,0,0,35.8,1316.9,1,0,0,0,0,1,0,1,0,0,0.07289960377121096,-0.12231955231128752,0.11328101698596746
5387,0,0,0,0,71,1,1,1,1,1,1,1,1,1,113.15,7993.3,0,1,0,0,0,1,0,1,0,0,-0.1527299768074301,-0.37302463225205035,0.0167899394829317
5388,1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.85,19.85,0,0,1,0,1,0,0,1,0,0,0.3073078624467335,-0.06503256750890224,-0.14166019007720587
5389,1,1,1,1,71,1,0,0,0,0,0,0,0,0,19.8,1388.45,0,0,1,0,0,1,0,1,0,0,0.22855438037730524,-0.15361609235628362,-0.24227134773020761
5390,1,0,1,1,35,1,0,0,0,0,0,0,0,0,19.9,666.0,0,0,1,0,1,0,0,0,1,0,0.29012563238533035,-0.037416156049576016,-0.16414256503624428
5391,0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,94.45,0,0,1,0,1,0,0,0,0,1,0.4344203336974357,-0.014889229760669276,-0.13934037367258237
5392,0,0,1,1,69,1,0,0,1,1,1,0,0,0,59.1,4134.7,1,0,0,0,1,0,1,0,0,0,0.010697997426378307,-0.2429816563437195,0.08938418867536567
5393,0,0,1,0,53,1,1,0,0,0,1,0,1,1,91.15,4862.5,0,1,0,0,1,0,0,0,1,0,-0.16551879776256637,-0.13441695633672004,-0.08809798791370556
5394,0,0,1,0,5,1,0,0,0,0,0,0,0,1,68.95,351.5,0,1,0,1,0,0,0,0,1,0,-0.13848075192087875,0.3910599985638402,-0.041680812933289416
5395,0,0,0,1,2,1,0,0,1,0,0,0,0,0,51.55,106.2,1,0,0,1,0,0,0,0,0,1,0.19094655636445854,0.09658685588542743,0.274257156427036
5396,1,0,0,1,62,1,1,0,0,0,0,0,0,1,24.4,1413.0,0,0,1,0,0,1,0,0,0,1,0.33784252995573855,-0.08289969778199695,-0.24584616636799583
5397,0,0,1,0,19,1,0,0,0,1,0,1,1,1,96.8,1743.05,0,1,0,1,0,0,0,0,1,0,-0.2953525467160795,0.13635631599883768,-0.1389971179014102
5398,1,0,0,0,9,1,0,0,0,0,0,0,0,0,70.05,657.5,0,1,0,1,0,0,0,0,0,1,0.14969708828804038,0.31396840164672424,0.14193181229715607
5399,1,0,0,0,53,1,0,0,0,0,0,0,0,0,19.5,1050.5,0,0,1,0,0,1,0,1,0,0,0.3797043176547697,-0.07422214377673213,-0.26244851964999555
5400,1,0,0,0,5,1,0,0,0,0,0,0,1,0,78.75,426.35,0,1,0,1,0,0,0,0,0,1,0.05672993038023936,0.2460880255745307,0.10381123933339162
5401,0,1,1,1,71,1,1,1,1,0,0,1,0,0,69.2,4982.5,1,0,0,0,1,0,0,0,1,0,-0.049174401779287925,-0.19144495678869156,0.03446768591621997
5402,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.55,19.55,0,0,1,1,0,0,0,0,0,1,0.4565393078025641,0.2710851786818071,0.10305128896382769
5403,1,0,0,0,72,1,1,0,1,1,0,1,1,1,103.65,7634.8,0,1,0,0,0,1,0,0,1,0,-0.20083229612992817,-0.2488507590086859,-0.09808244951792694
5404,0,0,1,0,4,1,0,1,1,0,0,0,0,0,54.7,235.05,1,0,0,1,0,0,0,0,0,1,0.1340056671449019,0.045808608900702215,0.2974948084377508
5405,1,0,0,0,59,1,1,0,0,1,0,0,0,0,54.15,3116.15,1,0,0,0,0,1,0,1,0,0,0.0645100206932215,-0.17784411270413406,0.021882197687834882
5406,0,1,1,0,31,1,1,0,0,0,0,0,1,1,84.85,2633.4,0,1,0,1,0,0,0,0,1,0,-0.2762061417646586,0.15221771383275337,-0.21136785875822395
5407,1,0,1,0,3,1,0,0,0,0,0,0,0,0,20.0,49.65,0,0,1,1,0,0,1,0,0,0,0.3385483830025766,0.10496473789093268,-0.04642712343143223
5408,1,0,1,0,49,1,0,0,0,1,1,1,1,1,99.25,4920.8,0,1,0,0,1,0,0,1,0,0,-0.13640652333980136,-0.24876293442284972,-0.009255993171299073
5409,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.35,46.35,0,0,1,1,0,0,0,0,0,1,0.5451809062368789,0.26588921620478606,0.09400775755712185
5410,0,0,1,0,55,1,0,1,0,0,0,1,1,1,94.75,5276.1,0,1,0,0,1,0,0,0,1,0,-0.1677607270398214,-0.15097708664819617,-0.06216752410551287
5411,1,0,1,1,72,1,1,1,1,1,1,1,1,1,114.05,8289.2,0,1,0,0,0,1,0,1,0,0,-0.13169912092799266,-0.3837069414087882,0.016761012389693915
5412,0,1,0,0,36,1,1,0,0,0,0,0,0,1,74.9,2659.45,0,1,0,1,0,0,1,0,0,0,-0.12799679415618037,0.0971954121451151,-0.08871905773424166
5413,0,0,1,1,10,1,0,0,0,0,0,0,0,1,19.8,196.75,0,0,1,1,0,0,1,0,0,0,0.2785640018310437,0.044487691504991406,-0.09143911132959663
5414,0,0,1,1,72,1,1,1,1,1,1,0,1,0,80.85,5824.75,1,0,0,0,0,1,1,0,0,0,-0.05662480965849374,-0.35706685099901125,0.08874743078195191
5415,0,0,0,0,28,1,0,0,1,0,1,0,0,0,54.65,1517.5,1,0,0,1,0,0,1,0,0,0,0.054236477321671056,-0.007803882048995596,0.24823382366351718
5416,1,0,1,0,38,1,1,1,0,0,0,1,0,0,91.7,3479.05,0,1,0,1,0,0,1,0,0,0,-0.11719178308573643,-0.06117921284361326,-0.0457468738670669
5417,0,0,0,0,61,1,1,1,1,1,1,1,1,1,118.6,7365.7,0,1,0,0,1,0,0,0,1,0,-0.18871144442208077,-0.2818852937948534,-0.031184924014756695
5418,1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.55,1331.05,0,0,1,0,0,1,0,0,0,1,0.41872269328917977,-0.11506884548777027,-0.3445201132181459
5419,1,0,0,0,67,1,0,0,0,0,0,0,0,1,19.45,1195.95,0,0,1,0,1,0,0,0,0,1,0.36307779557366066,-0.00495719816147736,-0.07953212583310192
5420,0,0,0,1,34,1,1,1,1,1,1,1,1,1,116.15,3946.9,0,1,0,0,0,1,0,1,0,0,-0.13278677753166068,-0.30487955079534007,0.015746094284561654
5421,0,0,0,0,54,1,0,1,0,1,1,1,1,0,80.6,4299.95,1,0,0,0,0,1,0,0,1,0,-0.07984539075378787,-0.2462985452013203,0.12202610030276062
5422,0,0,1,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0,0,1,1,0,0,1,0,0,0,0.2754366179344085,0.11770722736184891,-0.03347501564623744
5423,0,0,0,1,46,1,0,0,1,1,0,1,1,1,99.8,4391.25,0,1,0,1,0,0,0,0,1,0,-0.2364814481430617,-0.04155266305103496,-0.09469974846509338
5424,0,0,1,1,55,1,1,1,1,0,1,1,0,1,75.0,4213.9,1,0,0,0,1,0,0,1,0,0,-0.04981655027547659,-0.2767029595069346,0.1014413527219624
5425,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,1,1,0,0,0,0,0,1,0.5364741061950408,0.26192575991934125,0.08615150247364776
5426,1,1,1,0,64,1,0,1,0,1,0,0,0,0,80.3,5017.7,0,1,0,0,1,0,0,1,0,0,-0.044823628228895976,-0.18201326217105457,-0.0030625305415503076
5427,0,0,1,0,58,1,1,1,0,1,1,1,1,1,84.3,4916.4,1,0,0,0,0,1,0,0,1,0,-0.13036949592960573,-0.3144350499282161,0.07256048682489387
5428,1,0,1,0,56,0,0,0,0,1,1,1,1,1,54.05,2959.8,1,0,0,0,1,0,1,0,0,0,-0.0319092757786947,-0.21493782718662746,0.13145473691861845
5429,1,0,1,1,72,1,0,1,0,1,1,1,1,1,104.9,7559.55,0,1,0,0,0,1,0,1,0,0,-0.10317815976502095,-0.3287480672474114,0.01771119120532023
5430,1,1,1,0,72,1,1,0,1,0,0,1,1,1,97.25,7133.1,0,1,0,0,1,0,0,1,0,0,-0.13579401633352436,-0.23467566646733606,-0.06465287913527402
5431,1,0,0,0,22,1,1,0,0,0,0,0,1,0,83.05,1799.3,0,1,0,1,0,0,0,0,1,0,-0.2080882270450544,0.2712680749904885,-0.11201777167690352
5432,0,0,0,0,39,0,0,0,1,1,1,0,0,0,41.1,1597.05,1,0,0,1,0,0,1,0,0,0,0.01589607112312653,-0.11122231632882225,0.22013187517536967
5433,0,0,0,0,12,1,0,0,0,0,0,0,0,1,45.0,524.35,1,0,0,1,0,0,1,0,0,0,0.10354471727225727,0.17319552484292175,0.2648713293522072
5434,1,0,1,0,54,1,0,1,1,0,0,1,1,1,74.55,4191.45,1,0,0,0,0,1,1,0,0,0,-0.05818907807539323,-0.284031573538054,0.09009258773659755
5435,0,0,0,0,18,0,0,1,1,0,1,0,0,1,40.2,711.95,1,0,0,0,1,0,0,0,0,1,0.04689065655592024,-0.1222780446932476,0.2278468971375147
5436,1,0,1,0,32,1,0,1,1,0,1,0,1,0,70.5,2201.75,1,0,0,0,1,0,0,0,0,1,0.03371153614276115,-0.18394629297321322,0.1941119596379598
5437,0,0,0,0,41,1,0,0,0,0,0,0,0,1,19.75,806.95,0,0,1,0,1,0,0,0,0,1,0.41069686479731293,0.04252089056396913,-0.06197326068681442
5438,1,0,1,1,67,1,1,0,0,0,0,0,0,0,24.65,1620.45,0,0,1,0,0,1,1,0,0,0,0.2959966200494326,-0.18109130412752783,-0.3464775274879916
5439,1,0,1,0,65,1,1,1,0,1,0,1,1,1,104.25,6812.95,0,1,0,1,0,0,0,0,1,0,-0.25899887488263296,-0.15346200800764365,-0.13004740388064562
5440,0,0,0,0,25,1,1,1,1,1,1,1,0,1,78.35,1837.9,1,0,0,1,0,0,1,0,0,0,-0.09395018492518789,-0.1534479802765223,0.16848912062116495
5441,0,0,1,0,67,1,1,0,1,1,1,1,1,1,109.7,7344.45,0,1,0,0,1,0,0,1,0,0,-0.1631965951571885,-0.33089925785695967,-0.02299607932707247
5442,0,1,0,0,43,0,0,1,1,0,0,0,0,1,33.45,1500.25,1,0,0,1,0,0,0,1,0,0,-0.0016779075010443893,-0.0872983655568501,0.17476060953357272
5443,0,0,0,0,24,1,0,1,0,0,0,1,1,1,94.6,2283.15,0,1,0,1,0,0,0,0,1,0,-0.2666251261453097,0.16923686145585878,-0.0680779460780133
5444,1,0,1,1,69,1,0,0,0,0,0,0,0,0,20.2,1376.5,0,0,1,0,0,1,1,0,0,0,0.34274431431282004,-0.16620357976196865,-0.34909583752983453
5445,0,0,0,1,37,1,0,0,0,0,0,0,0,0,20.3,755.4,0,0,1,0,1,0,1,0,0,0,0.31943023227364814,-0.06800762538085357,-0.15375388038994775
5446,1,0,1,1,20,0,0,1,0,1,1,0,0,1,39.4,825.4,1,0,0,0,0,1,0,1,0,0,0.022877570467317497,-0.18714640880201622,0.12632364543306152
5447,1,0,0,0,7,1,0,0,0,0,0,0,0,0,69.15,488.65,0,1,0,1,0,0,1,0,0,0,0.03426578962600737,0.23144504432096172,0.05366915605468029
5448,1,0,0,0,41,0,0,0,0,1,0,1,1,1,51.35,2075.1,1,0,0,0,1,0,0,0,1,0,-0.04425194593253113,-0.11678157169457307,0.1468396094129408
5449,0,0,0,0,54,1,0,1,1,0,0,1,1,1,100.05,5299.65,0,1,0,0,1,0,0,1,0,0,-0.12839991271608334,-0.22045932642375282,0.004714532333755934
5450,1,1,0,0,69,1,0,0,0,0,0,0,0,0,20.3,1356.3,0,0,1,0,0,1,0,1,0,0,0.2327696756693102,-0.10434957170666938,-0.18834543821844238
5451,0,0,0,0,53,1,0,0,1,1,1,0,1,1,94.45,5042.75,0,1,0,0,1,0,0,1,0,0,-0.11697181597170082,-0.22741527694424252,0.021544831599626956
5452,1,0,1,1,18,0,0,0,1,1,0,1,0,0,46.4,812.4,1,0,0,0,1,0,0,1,0,0,0.01901512296175096,-0.1658318132731247,0.11694268679202166
5453,1,0,1,0,64,1,0,1,1,0,1,1,1,1,104.05,6605.55,0,1,0,0,0,1,0,1,0,0,-0.12862733532852616,-0.3337419345246983,0.019067643414266346
5454,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24.9,505.95,1,0,0,1,0,0,0,1,0,0,0.10459241759578194,0.00850669767980698,0.25654905190434985
5455,1,0,1,1,57,1,0,1,1,0,1,0,0,0,59.6,3509.4,1,0,0,0,1,0,0,0,0,1,0.06324657242600527,-0.20228149929619207,0.1465208672916453
5456,1,1,1,0,63,1,1,1,1,1,0,1,1,0,108.5,6991.9,0,1,0,0,0,1,0,1,0,0,-0.12338198990024166,-0.3004329224872389,-0.01938106390096561
5457,1,0,1,1,13,0,0,1,1,0,1,0,0,0,40.55,590.35,1,0,0,0,0,1,0,0,0,1,0.0663851534521751,-0.15805843269750294,0.14328457391836766
5458,0,1,1,0,48,1,0,0,1,0,0,0,1,1,58.95,2789.7,1,0,0,0,1,0,1,0,0,0,-0.02165031251655207,-0.15885964810442127,0.0597227960257061
5459,1,0,1,1,57,1,0,0,0,0,0,0,0,0,20.75,1123.15,0,0,1,0,0,1,0,0,0,1,0.4797350990265071,-0.0998131068023019,-0.34929740688378397
5460,1,0,1,0,71,1,1,0,1,1,1,1,1,1,113.15,7953.25,0,1,0,0,1,0,1,0,0,0,-0.15811502047219333,-0.3271091974220613,-0.027759744780274972
5461,0,0,1,1,7,1,1,0,0,0,0,0,0,0,48.8,349.8,1,0,0,1,0,0,0,0,1,0,0.054125569780565375,0.10816978088402185,0.10907715860517976
5462,0,0,0,0,16,1,1,0,0,0,0,0,1,1,63.05,1067.05,1,0,0,1,0,0,1,0,0,0,-0.023723099485650084,0.08125065045255245,0.14887404888388098
5463,1,0,1,0,34,1,1,0,0,1,0,1,1,0,100.85,3527.3,0,1,0,1,0,0,0,0,1,0,-0.27994504577335894,0.014010234740335916,-0.1747349644816247
5464,1,0,0,0,16,1,1,0,1,0,0,0,0,1,80.55,1248.9,0,1,0,1,0,0,0,0,0,1,-0.0459387615766385,0.19843393373187523,0.04756524169645963
5465,1,0,0,1,48,1,1,1,1,1,0,0,0,1,64.4,3035.35,1,0,0,0,1,0,1,0,0,0,-0.018668267580405393,-0.21056407749300377,0.10333164802639364
5466,1,0,1,1,58,1,0,0,1,0,1,1,1,1,75.2,4300.8,1,0,0,0,1,0,0,1,0,0,-0.0480986762481793,-0.25971466522673164,0.09120503236705796
5467,0,0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,1,0,0,0,0,1,1,0,0,0,-0.10147462016170651,-0.3793965535548384,0.08791150694594063
5468,0,0,0,0,7,1,0,0,0,0,0,0,0,0,19.3,144.95,0,0,1,1,0,0,0,0,0,1,0.5439863515676572,0.25809378478058825,0.07618095842680842
5469,0,0,0,0,30,1,0,1,1,1,1,1,0,0,74.65,2308.6,1,0,0,0,1,0,0,1,0,0,-0.029283132068764733,-0.23074109686546715,0.18251135024461773
5470,1,0,1,0,31,1,1,0,0,0,0,1,0,1,59.05,1882.8,1,0,0,1,0,0,0,1,0,0,-0.023783139145832584,-0.0014402191291310118,0.09938549586597006
5471,0,1,0,0,46,1,1,0,0,1,1,0,1,1,69.1,3255.35,1,0,0,0,1,0,0,1,0,0,-0.056907912055161956,-0.18675104041719345,0.07351938243978832
5472,1,0,1,0,50,1,0,0,0,0,0,0,0,0,20.55,1067.65,0,0,1,0,0,1,0,0,0,1,0.5019514127467881,-0.044899079041326166,-0.2896122730154254
5473,1,0,1,0,28,1,0,0,0,0,1,0,0,0,76.55,2065.4,0,1,0,1,0,0,1,0,0,0,-0.014520578639490385,0.04307520804629373,0.0219600569109842
5474,0,0,0,0,66,0,0,1,1,1,1,1,1,1,62.5,4136.4,1,0,0,0,0,1,1,0,0,0,-0.05078210499927657,-0.2740911932157003,0.14714943339906905
5475,0,0,1,1,41,1,0,0,0,1,0,1,1,1,94.9,3848.0,0,1,0,1,0,0,1,0,0,0,-0.1483817743686376,-0.10912719892500465,-0.06761332877742957
5476,1,1,1,0,72,1,1,0,1,1,1,1,1,1,111.65,8022.85,0,1,0,0,0,1,1,0,0,0,-0.14127840569634836,-0.3172403141155141,-0.03235536791312077
5477,0,0,0,0,7,1,0,0,0,0,0,0,0,0,19.9,173.15,0,0,1,0,1,0,0,0,0,1,0.48339830080417884,0.07961033673140587,-0.04077795116011293
5478,0,0,1,1,38,1,0,0,0,0,0,0,0,0,20.45,781.25,0,0,1,1,0,0,0,0,0,1,0.4795844973680057,0.07108055634982854,-0.11621262755115538
5479,1,0,0,0,44,1,0,1,1,1,0,1,1,1,106.05,4510.8,0,1,0,0,1,0,0,0,1,0,-0.19603202618212423,-0.17857024051989817,-0.03432615670369299
5480,1,0,1,1,47,1,1,1,1,1,1,1,1,1,113.45,5317.8,0,1,0,0,1,0,1,0,0,0,-0.13839111969053208,-0.32052287356349346,0.005012399654906856
5481,1,0,1,1,53,1,0,0,1,0,1,1,0,1,92.55,4779.45,0,1,0,1,0,0,0,0,1,0,-0.16824123731947166,-0.07059016968592147,-0.051803799948599044
5482,1,0,1,0,4,1,1,0,0,1,0,1,0,0,65.6,250.1,1,0,0,1,0,0,0,0,1,0,-0.06883408052080381,0.08097878507059904,0.10749210207184252
5483,1,1,0,0,20,1,1,0,0,0,0,1,0,1,84.35,1745.2,0,1,0,1,0,0,0,0,1,0,-0.27909864293605774,0.24012799125318313,-0.1793769414999697
5484,1,1,1,0,57,1,1,0,1,1,0,1,0,1,71.1,4140.1,1,0,0,0,1,0,0,1,0,0,-0.07077129895779903,-0.22053287414489686,0.03854783869875772
