,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf,cluster_kpca_rbf
6651,0,0,0,1,26,0,0,0,0,1,0,0,0,1,29.8,786.5,1,0,0,1,0,0,0,0,0,1,0.0960936168310611,-0.019731857068963243,0.26321776618874776,1
6652,1,0,0,0,52,1,1,0,1,1,0,1,1,1,103.05,5364.8,0,1,0,1,0,0,0,0,1,0,-0.3749961103417077,0.006972819125054457,-0.2140602984263366,2
6653,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,0,1,1,0,0,0,0,0,1,0.576004208179495,0.23921358637900947,0.0767642848683595,0
6654,0,0,0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,1,0,0,0,0,1,0,0,0,1,0.08962282865417984,-0.12410328732720395,0.2145218709717817,1
6655,0,0,1,0,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,0,1,0,0,1,0,1,0,0,0,-0.21457528839254864,-0.2865812509839983,-0.07731646283354496,3
6656,0,0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,1,0,0,1,0,0,1,0,0,0,0.041497666471037455,-0.11966095232264364,0.1747971764710287,1
6657,1,0,1,1,70,0,0,0,1,1,1,1,1,0,60.35,4138.7,1,0,0,0,1,0,0,0,1,0,-0.06062100588917064,-0.21180543740535926,0.1102964492682193,3
6658,1,0,1,1,56,1,0,1,1,1,0,0,0,1,59.8,3457.45,1,0,0,0,0,1,1,0,0,0,-0.017382063947002476,-0.26142784919539697,0.0848335806583212,3
6659,0,0,1,1,46,1,1,1,0,1,1,0,1,0,99.65,4630.2,0,1,0,0,0,1,0,0,0,1,-0.07340429399144884,-0.2433038219663322,0.004764908850472544,3
6660,0,0,1,1,63,1,0,1,0,0,0,0,0,1,50.65,3221.25,1,0,0,0,0,1,1,0,0,0,0.0558168788099486,-0.21344012276694654,0.023606062837897818,3
6661,1,0,0,0,11,1,0,0,1,1,1,0,0,1,60.9,688.5,1,0,0,1,0,0,0,0,1,0,-0.06927074778021121,0.12904507232037016,0.2641091777126137,1
6662,1,0,1,1,15,1,1,0,0,1,1,0,0,1,59.65,867.1,1,0,0,1,0,0,1,0,0,0,-0.01483317005636037,-0.0650258603378022,0.1298422571981028,1
6663,1,0,1,0,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,1,0,0,0,0,1,0,0,1,0,-0.09464469607972076,-0.26393794826889544,0.1365600147565382,3
6664,0,0,1,1,6,1,0,0,0,0,0,1,0,0,54.85,355.1,1,0,0,1,0,0,0,0,1,0,0.03165731609538432,0.12875380060250743,0.14879676346480622,1
6665,1,0,1,1,63,1,1,0,1,0,0,0,1,1,91.35,5764.7,0,1,0,0,1,0,0,0,1,0,-0.17362754741983072,-0.15240159955940846,-0.10860545515616286,3
6666,0,0,1,1,18,1,1,0,0,0,0,0,0,0,25.1,428.45,0,0,1,0,0,1,0,0,0,1,0.42061946931538424,-0.11316070873732485,-0.3013619663107351,0
6667,0,0,1,0,43,0,0,1,0,0,1,0,0,0,34.0,1505.35,1,0,0,1,0,0,1,0,0,0,0.030061161053178524,-0.11726245673586702,0.229478110187602,1
6668,0,0,0,0,15,0,0,1,1,1,1,0,0,0,45.9,693.45,1,0,0,0,1,0,0,0,0,1,0.029629392369906853,-0.1512318949772619,0.22942381289793762,1
6669,1,0,1,1,55,1,0,0,0,0,0,0,0,0,20.5,1177.95,0,0,1,0,0,1,0,0,0,1,0.4718508174432572,-0.1481106934905178,-0.34413187742994483,0
6670,1,0,1,1,70,1,0,0,0,0,0,0,0,0,20.35,1458.1,0,0,1,0,0,1,0,1,0,0,0.3224542097912706,-0.20635195598334893,-0.33580518157443334,0
6671,1,1,1,0,63,0,0,1,0,0,1,0,0,0,36.1,2298.9,1,0,0,0,1,0,1,0,0,0,0.0006825833002965986,-0.17533746490524624,0.12103612611058773,3
6672,0,0,0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,1,0,0,1,0,0,1,0,0,0,-0.04892462386724184,-0.005873358657287737,0.226444048404338,1
6673,0,1,0,0,18,1,0,0,0,0,0,0,0,0,20.35,369.6,0,0,1,0,1,0,1,0,0,0,0.2222336251046213,-0.05086782230601266,-0.07580226944903391,0
6674,1,1,1,0,28,1,1,0,1,0,1,1,1,1,105.8,2998.0,0,1,0,1,0,0,0,0,1,0,-0.3197721851942907,0.02666448272679319,-0.19421497647548985,2
6675,0,1,0,0,53,1,0,1,1,0,1,0,1,1,96.75,5206.55,0,1,0,0,1,0,0,0,0,1,-0.09560394590482603,-0.15940744492543937,0.03309798549914314,3
6676,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,1,0,0,1,0,0,0,0,0,1,0.194391672520517,0.07380360646561511,0.3703580241358898,1
6677,0,0,1,0,26,1,0,0,1,0,1,1,1,1,73.05,1959.5,1,0,0,1,0,0,0,0,1,0,-0.1637143600279491,0.022082306299971093,0.13749731134647972,1
6678,0,0,0,0,34,1,0,1,1,0,0,0,1,0,64.35,2053.05,1,0,0,0,1,0,0,0,1,0,-0.035504199138100864,-0.07904419647320973,0.16692624162619288,1
6679,0,0,0,1,19,1,0,0,0,0,0,0,0,0,20.5,398.55,0,0,1,0,0,1,0,0,0,1,0.5025959354774867,-0.05254457536101774,-0.23931103031257542,0
6680,0,0,1,1,62,1,0,1,0,1,0,0,0,0,54.75,3425.35,1,0,0,0,1,0,0,1,0,0,0.024084462486259034,-0.22200701422132568,0.09499893652870885,3
6681,1,0,0,0,24,1,0,1,0,0,0,0,0,1,51.15,1275.7,1,0,0,1,0,0,0,0,1,0,0.0007641613588223983,0.2609388326365088,0.30589426024025634,1
6682,1,1,1,0,68,0,0,1,1,1,0,0,0,1,41.95,2965.75,1,0,0,0,0,1,0,0,1,0,-0.04170185443439491,-0.16802877648873846,0.10384678717809373,3
6683,1,0,1,1,31,1,0,0,0,1,1,0,0,0,54.35,1647.0,1,0,0,1,0,0,0,0,0,1,0.12170181795485475,-0.04345462692042717,0.21615687548519746,1
6684,0,0,1,0,63,1,0,0,1,0,0,1,1,1,96.0,6109.75,0,1,0,0,1,0,0,0,1,0,-0.2225705205728799,-0.14419068278828354,-0.10635289257358917,3
6685,0,0,1,1,61,0,0,0,1,1,1,1,1,1,61.45,3751.15,1,0,0,0,0,1,1,0,0,0,-0.06053571822987539,-0.26266203009350153,0.11434746822369475,3
6686,1,0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,411.25,0,0,1,0,1,0,0,0,0,1,0.5078907289217496,0.03148893588356393,-0.06574708902487657,0
6687,0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.0,105.5,0,0,1,0,1,0,0,1,0,0,0.3011447062694638,-0.10005696964944838,-0.1515305001713498,0
6688,0,0,0,0,33,1,1,0,1,0,0,1,1,1,100.0,3320.6,0,1,0,1,0,0,0,0,1,0,-0.3861701290761443,0.19708729818098752,-0.22817800400995175,2
6689,0,0,1,0,56,1,0,0,0,1,1,1,1,1,98.7,5669.5,0,1,0,1,0,0,0,0,1,0,-0.2924402882013675,-0.04756259977947758,-0.11894771981038121,3
6690,1,0,0,1,23,1,0,0,0,0,0,0,0,0,19.8,465.45,0,0,1,0,1,0,0,0,0,1,0.45883771634695975,-0.031534064900628,-0.11419819880403044,0
6691,1,0,0,0,9,1,0,0,0,1,0,0,0,1,73.8,704.3,0,1,0,1,0,0,0,0,1,0,-0.17669878194850094,0.45159170037226115,-0.022607796466791775,2
6692,1,0,0,0,5,1,0,0,0,0,0,0,0,0,20.05,95.55,0,0,1,1,0,0,0,1,0,0,0.379343664071683,0.14472433573383048,-0.0029648169368215915,0
6693,1,0,1,0,61,1,1,1,1,0,0,1,1,1,106.2,6375.2,0,1,0,1,0,0,0,0,1,0,-0.31097586855958187,-0.0903158413495569,-0.1586329681339893,3
6694,1,0,1,1,70,1,1,1,1,1,1,1,1,1,116.55,8152.3,0,1,0,0,0,1,0,1,0,0,-0.17287984747400295,-0.3763949592163838,0.013462323141348436,3
6695,1,0,0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,0,1,0,1,0,0,0,0,1,0,-0.3275150600727571,0.24830358071781827,-0.1567766882846875,2
6696,1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.7,130.25,0,0,1,0,0,1,0,0,0,1,0.4899333504894761,-0.08335907564565827,-0.27310176355554716,0
6697,0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.5,162.15,0,0,1,0,0,1,0,0,0,1,0.4882820406761687,-0.08533343286751267,-0.27993826210187145,0
6698,0,0,0,0,4,0,0,1,0,0,0,0,0,1,29.15,110.05,1,0,0,1,0,0,0,0,0,1,0.11353237570696159,0.03674712539939376,0.35868402223731877,1
6699,0,0,0,0,34,1,0,1,1,0,0,0,0,0,55.0,1885.15,1,0,0,0,1,0,0,0,0,1,0.11898759846734772,-0.08857700988450277,0.2300140904029334,1
6700,1,0,1,0,68,1,1,1,1,1,1,1,1,1,90.8,6302.85,1,0,0,0,0,1,0,1,0,0,-0.16329918420113587,-0.4191209718709228,0.11549611983296036,3
6701,0,0,1,1,45,0,0,0,1,1,1,0,1,0,51.0,2264.5,1,0,0,0,1,0,1,0,0,0,-0.020536386874713482,-0.21079147655235234,0.13121260782081573,3
6702,0,1,0,0,9,1,1,0,0,1,0,1,0,1,90.1,816.8,0,1,0,1,0,0,0,0,1,0,-0.2951348560243294,0.2595834877956395,-0.18556770169643202,2
6703,0,0,0,0,22,1,1,1,0,0,1,0,0,1,59.05,1253.5,1,0,0,1,0,0,0,0,0,1,0.05717170144698924,0.05690243278868917,0.30275040581686535,1
6704,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.3,41.2,0,0,1,1,0,0,0,0,0,1,0.5696659800018058,0.23520819616237676,0.06642689633064869,0
6705,1,0,1,0,70,1,1,0,1,1,1,1,0,0,72.95,5265.55,1,0,0,0,0,1,1,0,0,0,-0.09064151069620588,-0.3321868435295307,0.07415778773741773,3
6706,0,0,0,1,10,1,1,1,0,1,1,0,1,0,73.55,693.3,1,0,0,0,1,0,0,1,0,0,-0.029088745668854596,-0.18255712863531817,0.1312385657325547,3
6707,1,0,0,0,72,1,1,1,0,1,1,1,1,0,84.3,5997.1,1,0,0,0,0,1,0,1,0,0,-0.11182877281568758,-0.34109660658081076,0.1092263282058,3
6708,0,0,1,1,49,1,0,0,1,1,0,1,1,0,78.0,3824.2,1,0,0,0,1,0,0,1,0,0,-0.06293358064568232,-0.24781504173547197,0.0815697441879917,3
6709,0,1,0,0,54,1,1,0,1,0,1,1,0,0,72.1,3886.05,1,0,0,0,1,0,0,0,0,1,-0.028773504255233687,-0.16029417499932902,0.0942744953458956,3
6710,0,0,0,0,71,1,1,1,1,1,0,1,1,1,106.75,7283.25,0,1,0,0,0,1,0,1,0,0,-0.19504048474270788,-0.32214097073723996,-0.020953466722596563,3
6711,0,0,0,0,22,1,0,0,0,0,0,0,0,1,19.25,412.55,0,0,1,0,1,0,0,0,0,1,0.43086727088898663,0.03974571213299386,-0.0487029148059848,0
6712,0,0,1,1,50,1,0,0,0,0,0,0,0,0,20.55,1070.25,0,0,1,0,0,1,0,1,0,0,0.354690367756823,-0.18624371992694794,-0.34523208481193896,0
6713,0,0,1,1,43,1,0,0,0,0,0,0,0,0,20.0,817.95,0,0,1,0,1,0,0,0,0,1,0.42715106055696944,-0.09794551099950392,-0.19004863958686574,0
6714,0,0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1171.3,0,0,1,0,0,1,0,1,0,0,0.25210380820131,-0.174714215360534,-0.3025606079690363,0
6715,1,1,0,0,64,1,1,1,1,0,0,1,1,1,103.5,6548.65,0,1,0,1,0,0,1,0,0,0,-0.2093564035000393,-0.1422156180957413,-0.08315488645670277,3
6716,0,0,1,1,23,1,1,0,0,0,0,0,0,0,23.85,625.65,0,0,1,0,0,1,0,0,0,1,0.4236670605914894,-0.12055853655821162,-0.3122167145385865,0
6717,0,0,1,0,68,1,1,0,0,0,0,0,0,0,25.8,1911.5,0,0,1,0,0,1,0,1,0,0,0.2700407677276669,-0.19152987790486758,-0.312438307892748,0
6718,1,0,0,0,26,1,0,0,0,0,1,1,0,0,59.45,1507.0,1,0,0,0,1,0,0,1,0,0,0.04082128502349921,-0.11234439875509611,0.16654814128549708,1
6719,1,0,0,0,14,1,0,0,0,0,0,0,0,1,20.05,299.3,0,0,1,1,0,0,0,0,1,0,0.25969681866398214,0.32023155735648723,0.016834568719517277,1
6720,1,0,1,0,71,1,0,1,0,1,1,1,1,1,82.55,5832.65,1,0,0,0,0,1,0,0,1,0,-0.14150963432570882,-0.2938140017354795,0.09585639357445488,3
6721,1,0,0,0,64,1,1,1,1,1,1,1,0,0,81.25,5567.55,1,0,0,0,1,0,0,0,1,0,-0.11852213507257278,-0.24287911634030804,0.10952911197549857,3
6722,0,0,0,0,57,1,0,1,1,1,1,1,0,1,74.3,4166.35,1,0,0,0,0,1,0,1,0,0,-0.09312387466492905,-0.30542884706148943,0.16205882316377218,3
6723,1,1,1,0,72,1,1,0,1,1,1,1,1,0,109.7,7898.45,0,1,0,0,0,1,0,1,0,0,-0.15477628388388062,-0.3006467892380866,-0.020533646877678353,3
6724,0,0,1,1,40,1,1,0,1,1,0,1,0,1,96.35,3915.4,0,1,0,1,0,0,0,1,0,0,-0.19037529769362357,-0.11016739756368672,-0.08425408994859511,3
6725,1,0,1,0,14,1,1,0,0,0,1,1,0,1,66.6,979.5,1,0,0,1,0,0,0,1,0,0,-0.053810778471388425,-0.004163634472590037,0.14662173732017447,1
6726,1,0,1,1,2,1,0,0,0,0,0,0,0,1,44.5,90.05,1,0,0,1,0,0,0,0,1,0,0.058319862368233395,0.20661587561604491,0.19294657870185622,1
6727,1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,0,1,0,1,0,0,0,0,0,1,-0.0031173174016952093,0.33321203759568596,0.07492505684163363,1
6728,1,0,1,1,29,1,1,1,0,0,1,1,0,0,69.05,1958.45,1,0,0,0,1,0,1,0,0,0,-0.017549945723991173,-0.21043107284076842,0.10406671197789705,3
6729,0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.4,63.15,0,0,1,1,0,0,0,0,0,1,0.5709350652059951,0.23495550131306575,0.0649211560579412,0
6730,1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,0,0,1,0,0,1,0,1,0,0,0.32181740341433224,-0.20609214451384705,-0.335244275931708,0
6731,1,0,0,1,9,1,0,0,1,0,0,0,0,1,50.1,484.05,1,0,0,1,0,0,0,0,1,0,0.013905851304440305,0.19850860938667458,0.2351292139802749,1
6732,0,0,0,0,48,1,1,1,1,1,0,1,1,1,83.45,3887.85,1,0,0,0,1,0,0,1,0,0,-0.13588554622196475,-0.265337847798972,0.10610631939101432,3
6733,1,0,0,0,26,1,1,1,1,0,0,0,0,1,86.65,2208.75,0,1,0,1,0,0,0,1,0,0,-0.1511712483880726,0.07340554856705174,-0.0021964655319977942,2
6734,0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.15,238.15,0,0,1,1,0,0,1,0,0,0,0.37471997816065916,0.14123810231040185,-0.017064887506581833,0
6735,0,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,958.15,0,0,1,0,0,1,0,1,0,0,0.3594094900803286,-0.18107833186043126,-0.3431856091111724,0
6736,1,0,1,1,64,0,0,1,0,1,1,1,1,1,60.05,3845.45,1,0,0,0,0,1,1,0,0,0,-0.055224943063825596,-0.2658965387865096,0.12557883072738527,3
6737,0,0,1,0,59,1,0,0,0,0,0,0,0,0,20.35,1267.0,0,0,1,0,1,0,0,0,0,1,0.41975553201133947,-0.0788012128207463,-0.15979308452383637,0
6738,0,0,0,0,7,1,0,0,1,0,0,1,1,1,94.05,633.45,0,1,0,0,1,0,0,0,0,1,-0.07523555412178884,0.003108706641192844,0.016774041067739016,3
6739,0,1,1,0,72,1,1,1,1,1,0,1,1,1,84.1,6129.65,1,0,0,0,0,1,0,1,0,0,-0.1315802751342936,-0.3125615057498197,0.05064459678882487,3
6740,1,1,0,0,16,1,0,0,0,0,0,0,1,1,78.75,1218.25,0,1,0,1,0,0,0,0,1,0,-0.24562132753647561,0.3741823578661698,-0.13289601763171868,2
6741,1,0,1,0,25,1,1,0,0,1,0,0,0,0,55.55,1405.3,1,0,0,1,0,0,0,1,0,0,0.02927423252916841,-0.0017065016438782285,0.13611081493891833,1
6742,1,0,1,0,24,1,0,0,0,0,0,0,0,0,20.1,533.9,0,0,1,0,1,0,0,0,0,1,0.47778692708182313,-0.02392031302573063,-0.1247678509926601,0
6743,0,0,1,1,10,1,1,1,1,0,0,1,0,0,70.3,676.15,1,0,0,0,1,0,0,0,1,0,-0.040177767842789834,-0.1173513835793368,0.08923465704274482,3
6744,1,0,1,0,69,1,0,1,1,0,0,0,0,1,53.65,3804.4,1,0,0,0,1,0,0,1,0,0,-0.012311247495233341,-0.21196350711896061,0.12728215342673616,3
6745,1,0,0,0,57,1,0,0,0,0,0,0,0,0,20.75,1118.8,0,0,1,0,0,1,0,0,0,1,0.5000843097775901,-0.05708497495459245,-0.23750545291944528,0
6746,1,0,1,1,50,1,0,0,1,1,1,1,1,1,103.4,5236.4,0,1,0,0,1,0,1,0,0,0,-0.15918663260784904,-0.27046985511183347,-0.0090658424192581,3
6747,1,0,1,1,28,0,0,1,0,1,1,1,0,0,50.8,1386.8,1,0,0,0,1,0,0,0,0,1,0.015596927619241792,-0.1819836649126239,0.16656621585475662,3
6748,1,0,0,0,25,1,0,1,1,0,1,1,1,1,79.0,1902.0,1,0,0,1,0,0,0,0,0,1,-0.05249586545180124,-0.05517059266582539,0.25954624169398,1
6749,0,1,1,0,3,1,0,0,1,0,0,0,0,1,74.6,239.05,0,1,0,1,0,0,1,0,0,0,-0.10029874783290704,0.12283887079880863,-0.02932029847816473,2
6750,1,0,1,0,61,1,1,0,0,0,0,1,1,1,96.5,5673.7,0,1,0,0,1,0,1,0,0,0,-0.18171122808574477,-0.19544296976846215,-0.10843164097604104,3
6751,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.1,39.8,0,0,1,1,0,0,0,0,0,1,0.5697859912234071,0.23495648345500045,0.06634065856517368,0
6752,1,0,1,1,51,1,0,0,0,0,0,0,0,0,19.4,997.75,0,0,1,0,1,0,0,0,0,1,0.41682191906198474,-0.10749101584514907,-0.1909679636823245,0
6753,0,0,1,1,71,1,0,1,0,1,0,1,1,0,77.55,5574.35,1,0,0,0,0,1,0,1,0,0,-0.060489461896288385,-0.30442270446237896,0.06964530547554594,3
6754,0,0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,406.05,0,0,1,1,0,0,0,0,0,1,0.502098521434364,0.06399186559203786,-0.0959443091781316,0
6755,1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,138.85,0,0,1,1,0,0,0,1,0,0,0.3332321515284409,0.015921785142007937,-0.0988166660597588,0
6756,0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.2,123.65,0,0,1,1,0,0,0,0,0,1,0.5744823576792706,0.23315260015873848,0.06007932859909828,0
6757,0,0,0,0,29,1,1,1,1,0,1,0,0,0,67.45,1801.1,1,0,0,1,0,0,0,0,0,1,0.03907764496291671,-0.029557115131526805,0.28059633325425426,1
6758,1,0,0,0,36,1,0,0,0,0,0,0,0,1,18.55,689.0,0,0,1,0,0,1,0,1,0,0,0.3274241373819106,-0.0603759773455785,-0.20476865102903175,0
6759,0,0,0,0,28,0,0,0,0,1,0,0,0,1,29.75,790.7,1,0,0,1,0,0,0,0,0,1,0.1029800325881472,0.02415241501097271,0.3268659991168327,1
6760,0,0,0,0,63,1,1,0,0,0,0,0,0,0,24.2,1618.2,0,0,1,0,0,1,0,0,0,1,0.3951819054443488,-0.09352792092101506,-0.25072869062295833,0
6761,1,0,1,1,48,1,1,0,0,0,0,0,0,0,23.55,1173.35,0,0,1,0,0,1,0,0,0,1,0.4110562818834687,-0.15373439597471109,-0.3383328472783094,0
6762,0,0,1,0,49,1,0,0,0,0,0,0,0,0,20.45,900.9,0,0,1,0,1,0,1,0,0,0,0.31356535686259757,-0.11223195506393865,-0.17989683679237395,0
6763,1,0,1,0,72,1,1,1,1,1,1,1,1,0,92.3,6719.9,1,0,0,0,0,1,0,1,0,0,-0.141857006974245,-0.4109166897140438,0.11660279586755437,3
6764,0,0,1,1,72,0,0,0,1,0,1,1,1,0,53.65,3784.0,1,0,0,0,0,1,0,1,0,0,-0.029535629210589158,-0.24284663873576873,0.09887661477401875,3
6765,0,0,0,0,47,0,0,1,1,0,1,0,0,0,39.65,1798.65,1,0,0,0,1,0,0,1,0,0,0.008784866560993438,-0.1818995661234669,0.19598424780384444,3
6766,0,0,0,0,1,1,0,0,0,0,0,1,0,1,54.65,54.65,1,0,0,1,0,0,0,0,1,0,-0.0360160181680731,0.3437227045857005,0.24769314342581936,1
6767,0,0,0,0,36,1,1,0,1,1,0,1,1,1,104.8,3886.45,0,1,0,0,1,0,1,0,0,0,-0.21910269667435542,-0.18792697186498208,-0.07450946144437953,3
6768,1,0,1,1,43,0,0,0,1,0,0,0,0,0,29.3,1224.05,1,0,0,1,0,0,0,1,0,0,0.054976468362372084,-0.10444020179473924,0.17256646510453275,1
6769,0,1,1,0,27,1,1,0,1,1,1,1,1,0,83.85,2310.2,1,0,0,1,0,0,0,0,1,0,-0.17280033546872964,-0.08856723203707904,0.02774880819937329,3
6770,0,0,0,0,38,1,1,0,0,1,1,1,1,1,103.65,3988.5,0,1,0,1,0,0,0,0,1,0,-0.3540221439549235,0.05869782124482084,-0.16905842152264244,2
6771,0,1,0,0,35,1,1,1,0,0,0,1,1,1,99.05,3554.6,0,1,0,1,0,0,0,0,1,0,-0.31841261535808263,0.1193770191980321,-0.19419985063192383,2
6772,0,0,1,1,0,1,1,0,1,1,1,1,0,0,73.35,0.0,1,0,0,0,0,1,0,0,0,1,0.011889978273250376,-0.16888710387070843,0.09112380877303987,3
6773,0,0,1,0,59,1,0,0,1,0,1,1,1,1,100.05,6034.85,0,1,0,0,0,1,0,0,0,1,-0.12845549974915946,-0.228809167875663,-0.012671094525710478,3
6774,1,0,0,0,27,1,0,0,0,0,0,0,0,0,20.35,531.6,0,0,1,0,0,1,0,1,0,0,0.3892407535832472,-0.06564209259068346,-0.2277369720699089,0
6775,0,1,0,0,2,1,0,0,0,0,0,0,0,0,43.95,85.1,1,0,0,1,0,0,0,0,1,0,0.03433439662204956,0.2514968592981527,0.20725817424788964,1
6776,1,0,0,0,7,1,1,0,0,0,0,0,0,0,23.5,173.0,0,0,1,1,0,0,0,0,0,1,0.4687003150040568,0.1922392566104811,0.02034023665605189,0
6777,0,0,0,0,36,1,1,0,1,0,1,0,1,1,70.7,2511.95,1,0,0,0,1,0,0,0,0,1,-0.019690220470596553,-0.1328356790088714,0.1597583812760284,3
6778,0,0,1,1,41,1,1,1,1,0,0,1,0,1,94.3,3893.6,0,1,0,1,0,0,1,0,0,0,-0.16672623947080029,-0.11122642703669096,-0.05429270022790177,3
6779,0,0,0,0,13,0,0,0,1,0,0,0,0,0,29.15,357.15,1,0,0,1,0,0,0,0,1,0,0.0404178237781902,0.07261953106500482,0.31138982225983136,1
6780,1,0,0,1,19,1,0,0,0,0,0,0,0,0,20.85,467.5,0,0,1,0,0,1,0,1,0,0,0.36321189310484686,-0.1022517450742508,-0.24500153048521872,0
6781,0,0,1,0,60,0,0,1,1,0,1,0,0,0,37.7,2288.7,1,0,0,0,0,1,1,0,0,0,0.005522460517990559,-0.22504107195679296,0.14685097121331658,3
6782,1,0,1,0,69,1,1,0,1,0,1,1,0,1,92.45,6460.55,0,1,0,0,0,1,0,0,0,1,-0.11595000175066962,-0.23208446716569572,-0.0338227378498123,3
6783,1,0,0,0,43,0,0,0,0,1,1,0,1,0,44.15,1931.3,1,0,0,0,1,0,0,0,1,0,-0.01970906720033827,-0.1298814737890517,0.18184948993384295,3
6784,0,0,0,1,11,0,0,1,0,0,1,0,0,1,36.05,402.6,1,0,0,0,1,0,0,0,0,1,0.05798978504521313,-0.1193662122396564,0.20424453196001902,1
6785,0,0,1,0,45,1,0,0,0,1,0,0,0,1,50.25,2221.55,1,0,0,1,0,0,0,1,0,0,0.02204001246286584,-0.00020038896818998323,0.1677420751567077,1
6786,1,0,1,0,72,1,1,0,1,1,1,1,1,1,109.75,7758.9,0,1,0,0,0,1,0,1,0,0,-0.2051114928721879,-0.364019782169314,-0.02669767222467858,3
6787,0,0,1,1,12,1,0,0,0,0,0,0,0,0,20.3,224.5,0,0,1,0,0,1,1,0,0,0,0.35344422395289893,-0.1333466000019637,-0.28920260248513846,0
6788,0,0,1,1,67,1,1,0,1,1,1,1,1,1,112.35,7388.45,0,1,0,0,1,0,0,1,0,0,-0.17233632815869693,-0.3074203493517851,-0.02090651647742467,3
6789,1,0,1,0,37,1,1,0,0,1,1,1,0,0,94.3,3460.95,0,1,0,0,0,1,0,0,0,1,-0.07078949108290455,-0.17146078774965381,-0.030742059719682264,3
6790,0,0,0,0,39,0,0,1,1,0,1,0,0,0,41.15,1700.9,1,0,0,0,1,0,1,0,0,0,0.010387803125748177,-0.17526643986562143,0.19896971185760007,3
6791,0,0,0,0,41,1,1,1,0,1,1,0,1,1,74.65,3090.65,1,0,0,1,0,0,1,0,0,0,-0.11043695024861654,-0.13183502947298065,0.16366020057226327,3
6792,0,0,0,0,25,0,0,0,0,1,0,1,1,1,48.25,1293.8,1,0,0,1,0,0,0,0,1,0,-0.08250502559432418,0.02297519040094878,0.22419856019480855,1
6793,1,0,1,1,8,1,1,1,1,0,1,0,1,1,76.15,645.8,1,0,0,0,0,1,0,1,0,0,-0.04512401936358615,-0.2150453517830376,0.10038334541197,3
6794,0,0,1,1,71,1,1,1,1,1,1,0,0,0,71.1,5224.95,1,0,0,0,0,1,0,0,0,1,-0.02579837061834809,-0.2906106201457092,0.09931051524087735,3
6795,1,0,0,0,5,1,1,0,1,1,0,0,1,0,96.55,500.1,0,1,0,1,0,0,0,0,1,0,-0.2420201959080344,0.2056241371866819,-0.09750940835635427,2
6796,0,0,0,0,30,1,1,1,0,1,0,1,1,1,79.3,2427.1,1,0,0,0,1,0,0,1,0,0,-0.10569943507241068,-0.19593841241263468,0.11153571133479977,3
6797,1,0,0,0,40,1,0,0,1,0,1,0,1,1,89.6,3488.15,0,1,0,0,1,0,0,1,0,0,-0.12045746631345504,-0.13619143856077848,0.016865235977843708,3
6798,0,0,0,0,54,1,0,0,0,0,0,0,0,1,20.5,1035.7,0,0,1,0,0,1,0,0,0,1,0.43270917862608743,-0.03539053773484754,-0.19975142374887636,0
6799,1,0,1,0,72,1,1,0,1,1,0,1,1,1,106.3,7565.35,0,1,0,0,0,1,1,0,0,0,-0.20669917504521462,-0.32369264567184025,-0.07494965887947101,3
6800,1,0,1,1,28,1,0,0,1,1,0,1,1,0,100.35,2799.0,0,1,0,0,1,0,1,0,0,0,-0.11465831206102131,-0.19255403116879968,-0.025377686260047112,3
6801,1,0,1,1,18,1,0,0,0,0,1,0,1,1,85.6,1601.5,0,1,0,1,0,0,0,0,1,0,-0.16951225249148127,0.15381229207075164,-0.05876415115739223,2
6802,0,0,1,1,59,1,1,0,1,1,0,1,1,1,106.15,6256.2,0,1,0,0,1,0,0,0,1,0,-0.22834303487505728,-0.22173270927816008,-0.11157437427937178,3
